time,control_type,position_x,position_y,position_z,desired_position_x,desired_position_y,desired_position_z,position_error_norm,orientation_error_deg,control_effort,oscillation_index
23.641,open_loop,0.363767,0.170022,0.223685,0.554797,0.0836497,0.299998,0.223107,25.9183,24.0752,0.043226
23.642,open_loop,0.363963,0.169907,0.22369,0.554955,0.0835462,0.299998,0.223067,25.9213,24.072,0.0376018
23.643,open_loop,0.36416,0.169788,0.223697,0.555112,0.0834425,0.299998,0.223025,25.9241,24.0685,0.0514271
23.644,open_loop,0.364355,0.16967,0.223708,0.555269,0.0833385,0.299998,0.222984,25.9272,24.065,0.0431826
23.645,open_loop,0.364551,0.169554,0.223712,0.555426,0.0832341,0.299998,0.222944,25.9301,24.0617,0.0377995
23.646,open_loop,0.364747,0.169434,0.223718,0.555583,0.0831295,0.299998,0.222902,25.9328,24.0582,0.0513556
23.647,open_loop,0.364942,0.169316,0.223728,0.55574,0.0830246,0.299998,0.222861,25.9359,24.0548,0.0431379
23.648,open_loop,0.365138,0.169199,0.223732,0.555896,0.0829194,0.299998,0.222821,25.9387,24.0515,0.037998
23.649,open_loop,0.365334,0.169078,0.223738,0.556052,0.0828139,0.299998,0.222779,25.9414,24.048,0.0512872
23.65,open_loop,0.365529,0.16896,0.223748,0.556208,0.0827081,0.299998,0.222738,25.9444,24.0445,0.0430918
23.651,open_loop,0.365725,0.168842,0.223751,0.556364,0.082602,0.299998,0.222698,25.9471,24.0412,0.0381973
23.652,open_loop,0.36592,0.168721,0.223757,0.55652,0.0824956,0.299998,0.222656,25.9497,24.0377,0.0512221
23.653,open_loop,0.366115,0.168601,0.223766,0.556675,0.0823889,0.299998,0.222615,25.9526,24.0342,0.0430444
23.654,open_loop,0.36631,0.168483,0.223769,0.55683,0.0822819,0.299998,0.222575,25.9553,24.0308,0.0383972
23.655,open_loop,0.366505,0.168361,0.223774,0.556985,0.0821746,0.299999,0.222533,25.9578,24.0273,0.0511602
23.656,open_loop,0.3667,0.168241,0.223783,0.55714,0.0820671,0.299999,0.222491,25.9606,24.0238,0.0429956
23.657,open_loop,0.366895,0.168122,0.223785,0.557295,0.0819592,0.299999,0.222452,25.9632,24.0205,0.0385978
23.658,open_loop,0.36709,0.167999,0.22379,0.557449,0.0818511,0.299999,0.22241,25.9656,24.0169,0.0511016
23.659,open_loop,0.367284,0.167879,0.223798,0.557603,0.0817426,0.299999,0.222368,25.9684,24.0134,0.0429454
23.66,open_loop,0.367479,0.167759,0.2238,0.557757,0.0816339,0.299999,0.222328,25.9709,24.01,0.0387988
23.661,open_loop,0.367673,0.167636,0.223804,0.557911,0.0815249,0.299999,0.222286,25.9733,24.0065,0.0510464
23.662,open_loop,0.367867,0.167514,0.223811,0.558065,0.0814156,0.299999,0.222244,25.976,24.003,0.042894
23.663,open_loop,0.368062,0.167395,0.223813,0.558218,0.081306,0.299999,0.222205,25.9784,23.9996,0.0390003
23.664,open_loop,0.368256,0.16727,0.223817,0.558371,0.0811961,0.299999,0.222163,25.9807,23.996,0.0509944
23.665,open_loop,0.36845,0.167148,0.223824,0.558524,0.081086,0.299999,0.222121,25.9833,23.9925,0.0428412
23.666,open_loop,0.368644,0.167028,0.223825,0.558677,0.0809755,0.299999,0.222081,25.9856,23.9891,0.0392022
23.667,open_loop,0.368838,0.166903,0.223828,0.558829,0.0808648,0.299999,0.222039,25.9879,23.9855,0.0509458
23.668,open_loop,0.369031,0.16678,0.223835,0.558982,0.0807537,0.299999,0.221997,25.9904,23.982,0.0427871
23.669,open_loop,0.369225,0.166659,0.223835,0.559134,0.0806424,0.299999,0.221957,25.9927,23.9786,0.0394043
23.67,open_loop,0.369419,0.166534,0.223838,0.559286,0.0805308,0.299999,0.221915,25.9948,23.975,0.0509006
23.671,open_loop,0.369612,0.16641,0.223844,0.559437,0.0804189,0.299999,0.221873,25.9973,23.9714,0.0427316
23.672,open_loop,0.369805,0.166288,0.223844,0.559589,0.0803067,0.299999,0.221834,25.9995,23.968,0.0396066
23.673,open_loop,0.369999,0.166162,0.223846,0.55974,0.0801943,0.299999,0.221792,26.0015,23.9644,0.0508587
23.674,open_loop,0.370191,0.166038,0.223852,0.559891,0.0800815,0.299999,0.22175,26.0039,23.9608,0.0426749
23.675,open_loop,0.370385,0.165916,0.223852,0.560042,0.0799685,0.299999,0.22171,26.006,23.9574,0.039809
23.676,open_loop,0.370578,0.165789,0.223853,0.560193,0.0798551,0.299999,0.221668,26.008,23.9538,0.0508203
23.677,open_loop,0.37077,0.165664,0.223859,0.560343,0.0797415,0.299999,0.221626,26.0103,23.9502,0.0426168
23.678,open_loop,0.370963,0.165541,0.223858,0.560493,0.0796277,0.299999,0.221586,26.0124,23.9468,0.0400114
23.679,open_loop,0.371156,0.165414,0.223859,0.560643,0.0795135,0.299999,0.221544,26.0143,23.9432,0.0507852
23.68,open_loop,0.371348,0.165289,0.223864,0.560793,0.079399,0.299999,0.221502,26.0165,23.9396,0.0425574
23.681,open_loop,0.37154,0.165165,0.223862,0.560943,0.0792843,0.299999,0.221462,26.0185,23.9362,0.0402138
23.682,open_loop,0.371733,0.165037,0.223863,0.561092,0.0791693,0.299999,0.22142,26.0203,23.9325,0.0507535
23.683,open_loop,0.371924,0.164911,0.223868,0.561241,0.079054,0.299999,0.221378,26.0225,23.9289,0.0424968
23.684,open_loop,0.372117,0.164787,0.223866,0.56139,0.0789384,0.299999,0.221338,26.0244,23.9255,0.0404161
23.685,open_loop,0.372309,0.164659,0.223866,0.561539,0.0788226,0.299999,0.221296,26.0262,23.9218,0.0507253
23.686,open_loop,0.3725,0.164532,0.22387,0.561687,0.0787064,0.299999,0.221254,26.0282,23.9182,0.0424349
23.687,open_loop,0.372692,0.164407,0.223867,0.561835,0.07859,0.299999,0.221214,26.0301,23.9148,0.0406181
23.688,open_loop,0.372884,0.164278,0.223867,0.561983,0.0784733,0.299999,0.221172,26.0318,23.9111,0.0507005
23.689,open_loop,0.373075,0.164151,0.223871,0.562131,0.0783563,0.299999,0.22113,26.0338,23.9075,0.0423717
23.69,open_loop,0.373266,0.164026,0.223868,0.562279,0.0782391,0.299999,0.22109,26.0355,23.904,0.0408199
23.691,open_loop,0.373458,0.163896,0.223867,0.562426,0.0781215,0.299999,0.221048,26.0371,23.9004,0.0506791
23.692,open_loop,0.373648,0.163768,0.22387,0.562573,0.0780037,0.299999,0.221006,26.0391,23.8967,0.0423072
23.693,open_loop,0.373839,0.163642,0.223867,0.56272,0.0778857,0.299999,0.220966,26.0407,23.8933,0.0410214
23.694,open_loop,0.37403,0.163512,0.223866,0.562867,0.0777673,0.299999,0.220924,26.0423,23.8896,0.0506611
23.695,open_loop,0.374221,0.163384,0.223869,0.563013,0.0776487,0.299999,0.220882,26.0441,23.886,0.0422415
23.696,open_loop,0.374411,0.163257,0.223865,0.56316,0.0775297,0.299999,0.220843,26.0457,23.8825,0.0412224
23.697,open_loop,0.374602,0.163126,0.223863,0.563306,0.0774105,0.299999,0.220801,26.0472,23.8788,0.0506466
23.698,open_loop,0.374792,0.162998,0.223865,0.563451,0.0772911,0.299999,0.220759,26.049,23.8752,0.0421746
23.699,open_loop,0.374982,0.16287,0.223861,0.563597,0.0771713,0.299999,0.220719,26.0505,23.8717,0.0414229
23.7,open_loop,0.375172,0.162739,0.223859,0.563742,0.0770513,0.299999,0.220677,26.0519,23.868,0.0506354
23.701,open_loop,0.375362,0.16261,0.223861,0.563888,0.076931,0.299999,0.220635,26.0536,23.8643,0.0421064
23.702,open_loop,0.375552,0.162482,0.223856,0.564032,0.0768105,0.299999,0.220595,26.0551,23.8608,0.0416229
23.703,open_loop,0.375742,0.16235,0.223854,0.564177,0.0766896,0.299999,0.220553,26.0564,23.8571,0.0506277
23.704,open_loop,0.375931,0.16222,0.223855,0.564322,0.0765685,0.299999,0.220511,26.058,23.8535,0.0420371
23.705,open_loop,0.376121,0.162092,0.22385,0.564466,0.0764472,0.299999,0.220471,26.0594,23.85,0.0418223
23.706,open_loop,0.37631,0.161959,0.223847,0.56461,0.0763255,0.299999,0.220429,26.0607,23.8463,0.0506234
23.707,open_loop,0.376499,0.161829,0.223847,0.564753,0.0762036,0.299999,0.220387,26.0622,23.8426,0.0419665
23.708,open_loop,0.376688,0.1617,0.223842,0.564897,0.0760814,0.299999,0.220348,26.0636,23.8391,0.042021
23.709,open_loop,0.376877,0.161567,0.223838,0.56504,0.0759589,0.299999,0.220306,26.0647,23.8354,0.0506224
23.71,open_loop,0.377065,0.161436,0.223839,0.565183,0.0758362,0.299999,0.220264,26.0662,23.8317,0.0418948
23.711,open_loop,0.377254,0.161306,0.223833,0.565326,0.0757132,0.299999,0.220224,26.0675,23.8282,0.0422189
23.712,open_loop,0.377443,0.161173,0.223829,0.565469,0.0755899,0.299999,0.220182,26.0686,23.8245,0.0506249
23.713,open_loop,0.377631,0.161041,0.223829,0.565611,0.0754664,0.299999,0.22014,26.07,23.8208,0.0418219
23.714,open_loop,0.377819,0.160911,0.223822,0.565753,0.0753426,0.299999,0.2201,26.0711,23.8173,0.042416
23.715,open_loop,0.378007,0.160777,0.223818,0.565895,0.0752185,0.299999,0.220058,26.0722,23.8135,0.0506306
23.716,open_loop,0.378195,0.160645,0.223817,0.566037,0.0750942,0.299999,0.220017,26.0735,23.8098,0.0417479
23.717,open_loop,0.378383,0.160514,0.22381,0.566178,0.0749695,0.299999,0.219977,26.0746,23.8063,0.0426123
23.718,open_loop,0.37857,0.16038,0.223806,0.56632,0.0748447,0.299999,0.219935,26.0756,23.8026,0.0506397
23.719,open_loop,0.378757,0.160247,0.223805,0.56646,0.0747195,0.299999,0.219893,26.0769,23.7989,0.0416727
23.72,open_loop,0.378945,0.160116,0.223797,0.566601,0.0745941,0.299999,0.219853,26.0779,23.7953,0.0428075
23.721,open_loop,0.379132,0.159981,0.223792,0.566742,0.0744684,0.299999,0.219812,26.0788,23.7916,0.0506522
23.722,open_loop,0.379319,0.159848,0.223791,0.566882,0.0743425,0.299999,0.21977,26.08,23.7879,0.0415964
23.723,open_loop,0.379506,0.159716,0.223783,0.567022,0.0742163,0.299999,0.21973,26.0809,23.7844,0.0430018
23.724,open_loop,0.379693,0.159581,0.223777,0.567162,0.0740898,0.299999,0.219688,26.0817,23.7806,0.0506679
23.725,open_loop,0.379879,0.159447,0.223775,0.567301,0.0739631,0.299999,0.219647,26.0829,23.7769,0.041519
23.726,open_loop,0.380066,0.159315,0.223767,0.567441,0.0738361,0.299999,0.219607,26.0837,23.7733,0.043195
23.727,open_loop,0.380252,0.159179,0.223761,0.56758,0.0737089,0.299999,0.219565,26.0845,23.7696,0.0506869
23.728,open_loop,0.380438,0.159044,0.223758,0.567718,0.0735813,0.299999,0.219523,26.0856,23.7659,0.0414405
23.729,open_loop,0.380624,0.158912,0.22375,0.567857,0.0734536,0.299999,0.219484,26.0863,23.7623,0.0433871
23.73,open_loop,0.38081,0.158775,0.223743,0.567995,0.0733255,0.299999,0.219442,26.087,23.7586,0.0507091
23.731,open_loop,0.380995,0.158641,0.223741,0.568133,0.0731972,0.299999,0.2194,26.088,23.7548,0.041361
23.732,open_loop,0.381182,0.158508,0.223731,0.568271,0.0730687,0.299999,0.219361,26.0887,23.7513,0.042906
23.733,open_loop,0.381367,0.15837,0.223724,0.568409,0.0729399,0.299999,0.219319,26.0893,23.7475,0.0496146
23.734,open_loop,0.381552,0.158234,0.22372,0.568546,0.0728108,0.299999,0.219277,26.0903,23.7437,0.0413769
23.735,open_loop,0.38174,0.1581,0.223712,0.568683,0.0726814,0.299999,0.219235,26.0909,23.74,0.0333572
23.736,open_loop,0.381924,0.157961,0.223705,0.56882,0.0725519,0.299999,0.219194,26.0915,23.7362,0.0524048
23.737,open_loop,0.382108,0.157827,0.223695,0.568957,0.072422,0.299999,0.219155,26.0922,23.7328,0.0431419
23.738,open_loop,0.382291,0.15769,0.223688,0.569093,0.0722919,0.299999,0.219115,26.0927,23.7291,0.0442463
23.739,open_loop,0.382475,0.157555,0.223686,0.569229,0.0721615,0.299999,0.219073,26.0936,23.7254,0.0292323
23.74,open_loop,0.382659,0.15742,0.223677,0.569365,0.0720309,0.299999,0.219033,26.0943,23.7218,0.0380683
23.741,open_loop,0.382844,0.157282,0.22367,0.569501,0.0719,0.299999,0.218991,26.0948,23.718,0.0448444
23.742,open_loop,0.383028,0.157146,0.223665,0.569636,0.0717689,0.299999,0.218949,26.0955,23.7142,0.0385402
23.743,open_loop,0.383213,0.157012,0.223654,0.569772,0.0716375,0.299999,0.218909,26.0959,23.7106,0.0442231
23.744,open_loop,0.383397,0.156873,0.223645,0.569906,0.0715059,0.299999,0.218868,26.0962,23.7068,0.050804
23.745,open_loop,0.38358,0.156735,0.223638,0.570041,0.071374,0.299999,0.218827,26.0968,23.703,0.0413579
23.746,open_loop,0.383765,0.156599,0.223628,0.570176,0.0712418,0.299999,0.218786,26.0971,23.6993,0.0311572
23.747,open_loop,0.383948,0.156458,0.223619,0.57031,0.0711094,0.299999,0.218744,26.0975,23.6955,0.0498321
23.748,open_loop,0.384129,0.156323,0.223608,0.570444,0.0709767,0.299999,0.218706,26.0979,23.6921,0.0444903
23.749,open_loop,0.384311,0.156184,0.223601,0.570577,0.0708438,0.299999,0.218666,26.0982,23.6884,0.042748
23.75,open_loop,0.384493,0.156047,0.223597,0.570711,0.0707107,0.299999,0.218624,26.0989,23.6846,0.0297875
23.751,open_loop,0.384677,0.155911,0.223586,0.570844,0.0705773,0.299999,0.218584,26.0993,23.681,0.0402368
23.752,open_loop,0.38486,0.155771,0.223578,0.570977,0.0704436,0.299999,0.218542,26.0996,23.6771,0.0430199
23.753,open_loop,0.385042,0.155632,0.223571,0.571109,0.0703097,0.299999,0.2185,26.1001,23.6733,0.0368543
23.754,open_loop,0.385227,0.155496,0.223559,0.571242,0.0701755,0.299999,0.218459,26.1001,23.6695,0.0350376
23.755,open_loop,0.385408,0.155354,0.223549,0.571374,0.0700411,0.299999,0.218418,26.1003,23.6658,0.0510734
23.756,open_loop,0.385588,0.155217,0.223535,0.571506,0.0699065,0.299999,0.21838,26.1004,23.6623,0.0428954
23.757,open_loop,0.385768,0.155077,0.223526,0.571638,0.0697715,0.299999,0.21834,26.1004,23.6586,0.0443797
23.758,open_loop,0.385949,0.154939,0.22352,0.571769,0.0696364,0.299999,0.2183,26.1008,23.6549,0.030441
23.759,open_loop,0.38613,0.154801,0.223509,0.5719,0.069501,0.299999,0.21826,26.1011,23.6513,0.0358853
23.76,open_loop,0.386312,0.154661,0.2235,0.572031,0.0693653,0.299999,0.218217,26.1012,23.6474,0.0430206
23.761,open_loop,0.386493,0.154521,0.223492,0.572162,0.0692294,0.299999,0.218175,26.1016,23.6436,0.0380763
23.762,open_loop,0.386677,0.154383,0.22348,0.572292,0.0690933,0.299999,0.218134,26.1016,23.6398,0.0368539
23.763,open_loop,0.386857,0.15424,0.223469,0.572422,0.0689569,0.299999,0.218093,26.1015,23.636,0.0501342
23.764,open_loop,0.387036,0.154102,0.223454,0.572552,0.0688203,0.299999,0.218056,26.1014,23.6325,0.0408502
23.765,open_loop,0.387215,0.153961,0.223443,0.572681,0.0686834,0.299999,0.218016,26.1013,23.6288,0.0446803
23.766,open_loop,0.387393,0.153821,0.223436,0.572811,0.0685463,0.299999,0.217976,26.1015,23.6251,0.0299005
23.767,open_loop,0.387574,0.153683,0.223424,0.57294,0.0684089,0.299999,0.217936,26.1015,23.6215,0.0353941
23.768,open_loop,0.387754,0.153541,0.223413,0.573069,0.0682713,0.299999,0.217894,26.1014,23.6176,0.0433994
23.769,open_loop,0.387934,0.1534,0.223405,0.573197,0.0681334,0.299999,0.217852,26.1017,23.6138,0.0382306
23.77,open_loop,0.388116,0.153262,0.223392,0.573326,0.0679953,0.299999,0.217811,26.1015,23.6099,0.0368201
23.771,open_loop,0.388294,0.153117,0.22338,0.573454,0.067857,0.299999,0.21777,26.1013,23.6061,0.0491907
23.772,open_loop,0.388472,0.152978,0.223364,0.573581,0.0677184,0.299999,0.217733,26.101,23.6027,0.0402048
23.773,open_loop,0.388649,0.152836,0.223352,0.573709,0.0675796,0.299999,0.217693,26.1007,23.599,0.0443093
23.774,open_loop,0.388827,0.152696,0.223345,0.573836,0.0674405,0.299999,0.217653,26.1007,23.5953,0.0297439
23.775,open_loop,0.389006,0.152556,0.223331,0.573963,0.0673013,0.299999,0.217613,26.1006,23.5916,0.0357442
23.776,open_loop,0.389185,0.152413,0.223319,0.57409,0.0671617,0.299999,0.217572,26.1003,23.5877,0.0435345
23.777,open_loop,0.389363,0.152271,0.22331,0.574216,0.0670219,0.299999,0.21753,26.1004,23.5839,0.0378923
23.778,open_loop,0.389543,0.152131,0.223296,0.574343,0.0668819,0.299999,0.217489,26.1,23.5801,0.0366889
23.779,open_loop,0.38972,0.151986,0.223282,0.574468,0.0667417,0.299999,0.217449,26.0996,23.5763,0.0486216
23.78,open_loop,0.389897,0.151846,0.223266,0.574594,0.0666012,0.299999,0.217411,26.0992,23.5728,0.0396938
23.781,open_loop,0.390073,0.151703,0.223253,0.57472,0.0664605,0.299999,0.217372,26.0987,23.5691,0.0440044
23.782,open_loop,0.390249,0.151561,0.223245,0.574845,0.0663195,0.299999,0.217332,26.0985,23.5653,0.0297672
23.783,open_loop,0.390426,0.151421,0.22323,0.57497,0.0661783,0.299999,0.217292,26.0982,23.5617,0.0361384
23.784,open_loop,0.390604,0.151277,0.223217,0.575094,0.0660369,0.299999,0.217251,26.0978,23.5578,0.0435616
23.785,open_loop,0.39078,0.151134,0.223207,0.575218,0.0658952,0.299999,0.21721,26.0976,23.554,0.037528
23.786,open_loop,0.390959,0.150993,0.223192,0.575343,0.0657533,0.299999,0.217169,26.0971,23.5501,0.0367497
23.787,open_loop,0.391135,0.150847,0.223178,0.575466,0.0656112,0.299999,0.217128,26.0965,23.5463,0.0481802
23.788,open_loop,0.39131,0.150706,0.22316,0.57559,0.0654688,0.299999,0.217091,26.0959,23.5428,0.0391116
23.789,open_loop,0.391484,0.150562,0.223147,0.575713,0.0653262,0.299999,0.217052,26.0952,23.5391,0.0437894
23.79,open_loop,0.391659,0.150419,0.223137,0.575836,0.0651834,0.299999,0.217012,26.0949,23.5354,0.0298045
23.791,open_loop,0.391835,0.150278,0.223121,0.575959,0.0650403,0.299999,0.216973,26.0944,23.5317,0.0364358
23.792,open_loop,0.392011,0.150133,0.223108,0.576081,0.064897,0.299999,0.216932,26.0938,23.5278,0.0436366
23.793,open_loop,0.392186,0.149989,0.223097,0.576204,0.0647535,0.299999,0.216891,26.0936,23.524,0.0372175
23.794,open_loop,0.392363,0.149847,0.22308,0.576326,0.0646097,0.299999,0.21685,26.0928,23.5201,0.036861
23.795,open_loop,0.392538,0.1497,0.223065,0.576447,0.0644657,0.299999,0.21681,26.0921,23.5163,0.0477401
23.796,open_loop,0.392711,0.149558,0.223047,0.576569,0.0643215,0.299999,0.216773,26.0913,23.5128,0.0385106
23.797,open_loop,0.392884,0.149413,0.223032,0.57669,0.0641771,0.299999,0.216734,26.0905,23.5091,0.0435968
23.798,open_loop,0.393057,0.149269,0.223021,0.57681,0.0640324,0.299999,0.216694,26.09,23.5054,0.0298244
23.799,open_loop,0.393231,0.149127,0.223005,0.576931,0.0638875,0.299999,0.216655,26.0893,23.5017,0.0367252
23.8,open_loop,0.393406,0.148981,0.22299,0.577051,0.0637424,0.299999,0.216614,26.0886,23.4978,0.0437509
23.801,open_loop,0.393579,0.148836,0.222978,0.577171,0.063597,0.299999,0.216573,26.0881,23.494,0.0369226
23.802,open_loop,0.393755,0.148694,0.222961,0.577291,0.0634515,0.299999,0.216533,26.0872,23.4901,0.036962
23.803,open_loop,0.393928,0.148546,0.222945,0.577411,0.0633057,0.299999,0.216493,26.0863,23.4863,0.0473089
23.804,open_loop,0.3941,0.148403,0.222926,0.57753,0.0631596,0.299999,0.216456,26.0854,23.4828,0.0379253
23.805,open_loop,0.394271,0.148257,0.22291,0.577649,0.0630134,0.299999,0.216417,26.0844,23.4791,0.043407
23.806,open_loop,0.394443,0.148112,0.222899,0.577767,0.0628669,0.299999,0.216378,26.0837,23.4754,0.0298396
23.807,open_loop,0.394616,0.147969,0.222881,0.577886,0.0627202,0.299999,0.216339,26.0829,23.4717,0.037029
23.808,open_loop,0.394788,0.147822,0.222866,0.578004,0.0625733,0.299999,0.216298,26.082,23.4678,0.0438839
23.809,open_loop,0.39496,0.147676,0.222853,0.578122,0.0624261,0.299999,0.216257,26.0814,23.4639,0.0366275
23.81,open_loop,0.395135,0.147533,0.222835,0.578239,0.0622788,0.299999,0.216217,26.0803,23.4601,0.037057
23.811,open_loop,0.395306,0.147384,0.222818,0.578356,0.0621312,0.299999,0.216177,26.0793,23.4563,0.0468936
23.812,open_loop,0.395476,0.147241,0.222798,0.578473,0.0619834,0.299999,0.216141,26.0782,23.4528,0.0373572
23.813,open_loop,0.395646,0.147094,0.222782,0.57859,0.0618354,0.299999,0.216102,26.077,23.4491,0.0432233
23.814,open_loop,0.395816,0.146949,0.222769,0.578706,0.0616871,0.299999,0.216063,26.0762,23.4453,0.0298544
23.815,open_loop,0.395987,0.146804,0.222751,0.578823,0.0615386,0.299999,0.216024,26.0752,23.4416,0.0373385
23.816,open_loop,0.396158,0.146657,0.222735,0.578938,0.06139,0.299999,0.215983,26.0741,23.4377,0.0440308
23.817,open_loop,0.396329,0.14651,0.222721,0.579054,0.061241,0.299999,0.215943,26.0733,23.4339,0.0363333
23.818,open_loop,0.396502,0.146366,0.222702,0.579169,0.0610919,0.299999,0.215903,26.0721,23.43,0.0371517
23.819,open_loop,0.396671,0.146216,0.222684,0.579284,0.0609426,0.299999,0.215863,26.0709,23.4262,0.0464954
23.82,open_loop,0.396829,0.146041,0.222654,0.579399,0.060793,0.299999,0.215827,26.0656,23.4222,1.5964
23.821,open_loop,0.396995,0.145915,0.222641,0.579513,0.0606433,0.299999,0.215797,26.0576,23.4183,1.7293
23.822,open_loop,0.397164,0.145765,0.222625,0.579628,0.0604933,0.299999,0.215757,26.0501,23.4136,1.01366
23.823,open_loop,0.397335,0.145622,0.222609,0.579742,0.0603431,0.299999,0.215717,26.0487,23.4097,0.702195
23.824,open_loop,0.397506,0.145478,0.222594,0.579855,0.0601927,0.299999,0.215676,26.0489,23.406,0.231572
23.825,open_loop,0.397677,0.145331,0.22258,0.579968,0.060042,0.299999,0.215634,26.05,23.4023,0.118778
23.826,open_loop,0.39785,0.145187,0.22256,0.580082,0.0598912,0.299999,0.215593,26.0507,23.3986,0.0664242
23.827,open_loop,0.39802,0.145037,0.222542,0.580194,0.0597401,0.299999,0.215552,26.0513,23.3949,0.0315594
23.828,open_loop,0.398188,0.144892,0.22252,0.580307,0.0595889,0.299999,0.215516,26.0515,23.3915,0.0419254
23.829,open_loop,0.398355,0.144744,0.222501,0.580419,0.0594374,0.299999,0.215477,26.0514,23.388,0.0503765
23.83,open_loop,0.398523,0.144597,0.222487,0.580531,0.0592857,0.299999,0.215437,26.0515,23.3843,0.0301503
23.831,open_loop,0.398691,0.144452,0.222468,0.580642,0.0591338,0.299999,0.215399,26.0511,23.3807,0.0351261
23.832,open_loop,0.398859,0.144304,0.222451,0.580754,0.0589817,0.299999,0.215358,26.0505,23.3769,0.0475717
23.833,open_loop,0.399027,0.144156,0.222436,0.580865,0.0588293,0.299999,0.215318,26.0501,23.3731,0.031721
23.834,open_loop,0.399197,0.144011,0.222416,0.580975,0.0586768,0.299999,0.215278,26.049,23.3693,0.0405616
23.835,open_loop,0.399363,0.14386,0.222396,0.581086,0.0585241,0.299999,0.215239,26.0479,23.3655,0.0501176
23.836,open_loop,0.399529,0.143715,0.222374,0.581196,0.0583711,0.299999,0.215203,26.0466,23.3621,0.0318258
23.837,open_loop,0.399694,0.143566,0.222355,0.581306,0.058218,0.299999,0.215165,26.0452,23.3584,0.0451701
23.838,open_loop,0.399859,0.143418,0.22234,0.581416,0.0580646,0.299999,0.215126,26.0441,23.3546,0.0282922
23.839,open_loop,0.400026,0.143272,0.222319,0.581525,0.057911,0.299999,0.215088,26.0428,23.351,0.0374776
23.84,open_loop,0.400192,0.143123,0.222301,0.581634,0.0577573,0.299999,0.215048,26.0413,23.3471,0.0462409
23.841,open_loop,0.400357,0.142974,0.222285,0.581743,0.0576033,0.299999,0.215008,26.0402,23.3432,0.0355348
23.842,open_loop,0.400525,0.142828,0.222264,0.581851,0.0574491,0.299999,0.214968,26.0386,23.3394,0.0371571
23.843,open_loop,0.40069,0.142676,0.222244,0.581959,0.0572947,0.299999,0.214929,26.0371,23.3356,0.0447367
23.844,open_loop,0.400854,0.142529,0.22222,0.582067,0.0571401,0.299999,0.214893,26.0354,23.3321,0.0354463
23.845,open_loop,0.401017,0.14238,0.222201,0.582175,0.0569853,0.299999,0.214856,26.0337,23.3283,0.0427442
23.846,open_loop,0.40118,0.142232,0.222186,0.582282,0.0568303,0.299999,0.214817,26.0323,23.3246,0.0296619
23.847,open_loop,0.401345,0.142085,0.222164,0.582389,0.0566751,0.299999,0.214779,26.0308,23.3209,0.0387432
23.848,open_loop,0.40151,0.141934,0.222145,0.582496,0.0565197,0.299999,0.214739,26.0291,23.317,0.0446942
23.849,open_loop,0.401673,0.141785,0.222128,0.582602,0.0563641,0.299999,0.214699,26.0278,23.3131,0.0349577
23.85,open_loop,0.40184,0.141638,0.222106,0.582708,0.0562083,0.299999,0.21466,26.0259,23.3093,0.0375893
23.851,open_loop,0.402002,0.141486,0.222086,0.582814,0.0560523,0.299999,0.214621,26.0242,23.3055,0.0453493
23.852,open_loop,0.402164,0.141339,0.222062,0.582919,0.0558961,0.299999,0.214586,26.0223,23.302,0.0345602
23.853,open_loop,0.402326,0.141188,0.222042,0.583025,0.0557397,0.299999,0.214548,26.0204,23.2982,0.0424472
23.854,open_loop,0.402487,0.14104,0.222025,0.58313,0.0555831,0.3,0.21451,26.0189,23.2945,0.0298463
23.855,open_loop,0.402651,0.140892,0.222003,0.583234,0.0554263,0.3,0.214472,26.0171,23.2908,0.0391201
23.856,open_loop,0.402813,0.140741,0.221984,0.583338,0.0552694,0.3,0.214432,26.0153,23.2869,0.0448695
23.857,open_loop,0.402975,0.140591,0.221966,0.583442,0.0551122,0.3,0.214393,26.0138,23.283,0.0348783
23.858,open_loop,0.40314,0.140444,0.221944,0.583546,0.0549548,0.3,0.214354,26.0118,23.2791,0.0376202
23.859,open_loop,0.403301,0.140291,0.221922,0.58365,0.0547972,0.3,0.214315,26.0099,23.2753,0.0447886
23.86,open_loop,0.40345,0.140113,0.221888,0.583753,0.0546394,0.3,0.21428,26.0038,23.2713,1.60569
23.861,open_loop,0.403608,0.139983,0.221872,0.583856,0.0544815,0.3,0.214251,25.995,23.2674,1.75063
23.862,open_loop,0.403768,0.139829,0.221853,0.583958,0.0543233,0.3,0.214212,25.9868,23.2627,1.01061
23.863,open_loop,0.403931,0.139683,0.221833,0.58406,0.054165,0.3,0.214173,25.9846,23.2588,0.698613
23.864,open_loop,0.404094,0.139536,0.221814,0.584162,0.0540064,0.3,0.214133,25.9841,23.2551,0.229918
23.865,open_loop,0.404256,0.139386,0.221796,0.584264,0.0538477,0.3,0.214092,25.9845,23.2513,0.119856
23.866,open_loop,0.404421,0.139239,0.221774,0.584365,0.0536887,0.3,0.214052,25.9845,23.2476,0.0683807
23.867,open_loop,0.404582,0.139086,0.221752,0.584466,0.0535296,0.3,0.214012,25.9844,23.2439,0.0320619
23.868,open_loop,0.404742,0.138938,0.221726,0.584567,0.0533703,0.3,0.213976,25.9839,23.2406,0.0390226
23.869,open_loop,0.4049,0.138787,0.221705,0.584668,0.0532108,0.3,0.213938,25.9831,23.237,0.0503099
23.87,open_loop,0.405059,0.138637,0.221687,0.584768,0.0530511,0.3,0.2139,25.9825,23.2333,0.0297827
