time,phase,pos_x,pos_y,pos_z,force_x,force_y,force_z,force_magnitude,depth,target_force
5.257000,2,0.331556,0.064291,0.521028,0.000000,0.000000,10.435715,10.435715,-0.016028,10.000000
5.267000,2,0.333186,0.063847,0.521029,0.000000,0.000000,10.249632,10.249632,-0.016029,10.000000
5.277000,2,0.334807,0.063362,0.521027,0.000000,0.000000,10.478197,10.478197,-0.016027,10.000000
5.287000,2,0.336422,0.062843,0.521029,0.000000,0.000000,10.341875,10.341875,-0.016029,10.000000
5.297000,2,0.338033,0.062290,0.521022,0.000000,0.000000,10.007468,10.007468,-0.016022,10.000000
5.307000,2,0.339640,0.061703,0.521013,0.000000,0.000000,10.234611,10.234611,-0.016013,10.000000
5.317000,2,0.341230,0.061069,0.521009,0.000000,0.000000,10.403178,10.403178,-0.016009,10.000000
5.327000,2,0.342805,0.060402,0.521005,0.000000,0.000000,10.149145,10.149145,-0.016005,10.000000
5.337000,2,0.344371,0.059703,0.521008,0.000000,0.000000,10.238428,10.238428,-0.016008,10.000000
5.347000,2,0.345925,0.058960,0.520998,0.000000,0.000000,10.072585,10.072585,-0.015998,10.000000
5.357000,2,0.347462,0.058179,0.520998,0.000000,0.000000,10.156912,10.156912,-0.015998,10.000000
5.367000,2,0.348990,0.057370,0.520995,0.000000,0.000000,9.983685,9.983685,-0.015995,10.000000
5.377000,2,0.350493,0.056515,0.520991,0.000000,0.000000,10.346314,10.346314,-0.015991,10.000000
5.387000,2,0.351982,0.055627,0.520987,0.000000,0.000000,10.084685,10.084685,-0.015987,10.000000
5.397000,2,0.353451,0.054701,0.520979,0.000000,0.000000,9.757299,9.757299,-0.015979,10.000000
5.407000,2,0.354899,0.053746,0.520981,0.000000,0.000000,10.160355,10.160355,-0.015981,10.000000
5.417000,2,0.356327,0.052748,0.520970,0.000000,0.000000,10.510683,10.510683,-0.015970,10.000000
5.427000,2,0.357729,0.051716,0.520969,0.000000,0.000000,10.136034,10.136034,-0.015969,10.000000
5.437000,2,0.359116,0.050657,0.520965,0.000000,0.000000,9.857443,9.857443,-0.015965,10.000000
5.447000,2,0.360469,0.049558,0.520960,0.000000,0.000000,10.492011,10.492011,-0.015960,10.000000
5.457000,2,0.361802,0.048428,0.520955,0.000000,0.000000,10.049006,10.049006,-0.015955,10.000000
5.467000,2,0.363105,0.047265,0.520946,0.000000,0.000000,9.771471,9.771471,-0.015946,10.000000
5.477000,2,0.364382,0.046073,0.520949,0.000000,0.000000,9.912206,9.912206,-0.015949,10.000000
5.487000,2,0.365633,0.044854,0.520938,0.000000,0.000000,10.442841,10.442841,-0.015938,10.000000
5.497000,2,0.366849,0.043599,0.520937,0.000000,0.000000,10.363509,10.363509,-0.015937,10.000000
5.507000,2,0.368035,0.042316,0.520929,0.000000,0.000000,10.219626,10.219626,-0.015929,10.000000
5.517000,2,0.369196,0.041011,0.520920,0.000000,0.000000,10.201107,10.201107,-0.015920,10.000000
5.527000,2,0.370320,0.039677,0.520916,0.000000,0.000000,10.022605,10.022605,-0.015916,10.000000
5.537000,2,0.371411,0.038317,0.520913,0.000000,0.000000,10.169508,10.169508,-0.015913,10.000000
5.547000,2,0.372476,0.036941,0.520905,0.000000,0.000000,9.869643,9.869643,-0.015905,10.000000
5.557000,2,0.373496,0.035532,0.520903,0.000000,0.000000,9.872722,9.872722,-0.015903,10.000000
5.567000,2,0.374483,0.034106,0.520895,0.000000,0.000000,10.524493,10.524493,-0.015895,10.000000
5.577000,2,0.375435,0.032657,0.520890,0.000000,0.000000,10.470954,10.470954,-0.015890,10.000000
5.587000,2,0.376347,0.031186,0.520884,0.000000,0.000000,10.581606,10.581606,-0.015884,10.000000
5.597000,2,0.377231,0.029704,0.520875,0.000000,0.000000,10.507611,10.507611,-0.015875,10.000000
5.607000,2,0.378068,0.028196,0.520872,0.000000,0.000000,10.493893,10.493893,-0.015872,10.000000
5.617000,2,0.378871,0.026679,0.520860,0.000000,0.000000,10.196989,10.196989,-0.015860,10.000000
5.627000,2,0.379631,0.025143,0.520856,0.000000,0.000000,10.193098,10.193098,-0.015856,10.000000
5.637000,2,0.380355,0.023596,0.520857,0.000000,0.000000,9.975208,9.975208,-0.015857,10.000000
5.647000,2,0.381040,0.022040,0.520848,0.000000,0.000000,10.058809,10.058809,-0.015848,10.000000
5.657000,2,0.381679,0.020464,0.520844,0.000000,0.000000,10.384749,10.384749,-0.015844,10.000000
5.667000,2,0.382283,0.018882,0.520828,0.000000,0.000000,10.494301,10.494301,-0.015828,10.000000
5.677000,2,0.382840,0.017288,0.520826,0.000000,0.000000,9.957836,9.957836,-0.015826,10.000000
5.687000,2,0.383359,0.015686,0.520822,0.000000,0.000000,10.603296,10.603296,-0.015822,10.000000
5.697000,2,0.383837,0.014080,0.520815,0.000000,0.000000,10.525794,10.525794,-0.015815,10.000000
5.707000,2,0.384272,0.012466,0.520810,0.000000,0.000000,10.519400,10.519400,-0.015810,10.000000
5.717000,2,0.384667,0.010851,0.520797,0.000000,0.000000,10.196761,10.196761,-0.015797,10.000000
5.727000,2,0.385016,0.009228,0.520793,0.000000,0.000000,9.792585,9.792585,-0.015793,10.000000
5.737000,2,0.385323,0.007605,0.520788,0.000000,0.000000,10.370534,10.370534,-0.015788,10.000000
5.747000,2,0.385591,0.005984,0.520778,0.000000,0.000000,10.276988,10.276988,-0.015778,10.000000
5.757000,2,0.385812,0.004355,0.520771,0.000000,0.000000,10.179988,10.179988,-0.015771,10.000000
5.767000,2,0.385990,0.002731,0.520766,0.000000,0.000000,10.309277,10.309277,-0.015766,10.000000
5.777000,2,0.386130,0.001114,0.520756,0.000000,0.000000,10.218371,10.218371,-0.015756,10.000000
5.787000,2,0.386223,-0.000510,0.520752,0.000000,0.000000,10.214429,10.214429,-0.015752,10.000000
5.797000,2,0.386279,-0.002126,0.520747,0.000000,0.000000,10.252067,10.252067,-0.015747,10.000000
5.807000,2,0.386320,-0.003733,0.520740,0.000000,0.000000,10.160431,10.160431,-0.015740,10.000000
5.817000,2,0.386343,-0.005339,0.520738,0.000000,0.000000,9.845801,9.845801,-0.015738,10.000000
5.827000,2,0.386352,-0.006937,0.520739,0.000000,0.000000,9.823968,9.823968,-0.015739,10.000000
5.837000,2,0.386350,-0.008527,0.520741,0.000000,0.000000,9.807607,9.807607,-0.015741,10.000000
5.847000,2,0.386338,-0.010106,0.520744,0.000000,0.000000,9.793370,9.793370,-0.015744,10.000000
5.857000,2,0.386319,-0.011674,0.520749,0.000000,0.000000,9.780055,9.780055,-0.015749,10.000000
5.867000,2,0.386294,-0.013231,0.520754,0.000000,0.000000,9.767233,9.767233,-0.015754,10.000000
5.877000,2,0.386263,-0.014774,0.520761,0.000000,0.000000,9.754551,9.754551,-0.015761,10.000000
5.887000,2,0.386228,-0.016304,0.520768,0.000000,0.000000,9.742501,9.742501,-0.015768,10.000000
5.897000,2,0.386187,-0.017818,0.520775,0.000000,0.000000,9.731087,9.731087,-0.015775,10.000000
5.907000,2,0.386139,-0.019318,0.520782,0.000000,0.000000,9.719755,9.719755,-0.015782,10.000000
5.917000,2,0.386083,-0.020801,0.520790,0.000000,0.000000,9.708527,9.708527,-0.015790,10.000000
5.927000,2,0.386017,-0.022267,0.520797,0.000000,0.000000,9.697067,9.697067,-0.015797,10.000000
5.937000,2,0.385940,-0.023716,0.520803,0.000000,0.000000,9.685324,9.685324,-0.015803,10.000000
5.947000,2,0.385852,-0.025147,0.520810,0.000000,0.000000,9.673344,9.673344,-0.015810,10.000000
5.957000,2,0.385751,-0.026559,0.520816,0.000000,0.000000,9.661048,9.661048,-0.015816,10.000000
5.967000,2,0.385637,-0.027953,0.520822,0.000000,0.000000,9.693471,9.693471,-0.015822,10.000000
5.977000,2,0.385510,-0.029328,0.520828,0.000000,0.000000,9.682481,9.682481,-0.015828,10.000000
5.987000,2,0.385368,-0.030680,0.520841,0.000000,0.000000,10.380523,10.380523,-0.015841,10.000000
5.997000,2,0.385211,-0.032017,0.520839,0.000000,0.000000,10.407413,10.407413,-0.015839,10.000000
6.007000,2,0.385037,-0.033330,0.520846,0.000000,0.000000,10.464331,10.464331,-0.015846,10.000000
6.017000,2,0.384848,-0.034622,0.520854,0.000000,0.000000,10.549421,10.549421,-0.015854,10.000000
6.027000,2,0.384645,-0.035888,0.520857,0.000000,0.000000,10.215484,10.215484,-0.015857,10.000000
6.037000,2,0.384424,-0.037135,0.520860,0.000000,0.000000,10.166295,10.166295,-0.015860,10.000000
6.047000,2,0.384186,-0.038356,0.520871,0.000000,0.000000,10.036872,10.036872,-0.015871,10.000000
6.057000,2,0.383927,-0.039560,0.520868,0.000000,0.000000,10.328837,10.328837,-0.015868,10.000000
6.067000,2,0.383648,-0.040739,0.520877,0.000000,0.000000,10.183685,10.183685,-0.015877,10.000000
6.077000,2,0.383359,-0.041888,0.520881,0.000000,0.000000,10.263817,10.263817,-0.015881,10.000000
6.087000,2,0.383039,-0.043018,0.520885,0.000000,0.000000,10.383754,10.383754,-0.015885,10.000000
6.097000,2,0.382706,-0.044123,0.520888,0.000000,0.000000,10.454015,10.454015,-0.015888,10.000000
6.107000,2,0.382349,-0.045201,0.520890,0.000000,0.000000,10.415960,10.415960,-0.015890,10.000000
6.117000,2,0.381972,-0.046256,0.520894,0.000000,0.000000,10.428232,10.428232,-0.015894,10.000000
6.127000,2,0.381574,-0.047283,0.520896,0.000000,0.000000,10.133387,10.133387,-0.015896,10.000000
6.137000,2,0.381154,-0.048288,0.520902,0.000000,0.000000,10.145229,10.145229,-0.015902,10.000000
6.147000,2,0.380714,-0.049263,0.520901,0.000000,0.000000,9.897904,9.897904,-0.015901,10.000000
6.157000,2,0.380253,-0.050209,0.520911,0.000000,0.000000,10.336183,10.336183,-0.015911,10.000000
6.167000,2,0.379768,-0.051134,0.520906,0.000000,0.000000,10.531918,10.531918,-0.015906,10.000000
6.177000,2,0.379259,-0.052032,0.520913,0.000000,0.000000,10.117302,10.117302,-0.015913,10.000000
6.187000,2,0.378736,-0.052896,0.520916,0.000000,0.000000,9.851787,9.851787,-0.015916,10.000000
6.197000,2,0.378179,-0.053738,0.520918,0.000000,0.000000,9.973648,9.973648,-0.015918,10.000000
6.207000,2,0.377603,-0.054550,0.520919,0.000000,0.000000,10.045084,10.045084,-0.015919,10.000000
6.217000,2,0.377006,-0.055334,0.520920,0.000000,0.000000,10.022059,10.022059,-0.015920,10.000000
6.227000,2,0.376388,-0.056093,0.520922,0.000000,0.000000,10.008650,10.008650,-0.015922,10.000000
6.237000,2,0.375741,-0.056824,0.520922,0.000000,0.000000,9.761770,9.761770,-0.015922,10.000000
6.247000,2,0.375075,-0.057519,0.520931,0.000000,0.000000,10.113154,10.113154,-0.015931,10.000000
6.257000,2,0.374386,-0.058188,0.520931,0.000000,0.000000,10.348904,10.348904,-0.015931,10.000000
6.267000,2,0.373671,-0.058835,0.520927,0.000000,0.000000,10.389255,10.389255,-0.015927,10.000000
6.277000,2,0.372934,-0.059445,0.520930,0.000000,0.000000,10.447645,10.447645,-0.015930,10.000000
6.287000,2,0.372172,-0.060033,0.520935,0.000000,0.000000,10.542519,10.542519,-0.015935,10.000000
6.297000,2,0.371391,-0.060583,0.520935,0.000000,0.000000,10.253168,10.253168,-0.015935,10.000000
6.307000,2,0.370591,-0.061106,0.520937,0.000000,0.000000,10.274649,10.274649,-0.015937,10.000000
6.317000,2,0.369758,-0.061603,0.520939,0.000000,0.000000,10.400278,10.400278,-0.015939,10.000000
6.327000,2,0.368908,-0.062063,0.520941,0.000000,0.000000,10.395150,10.395150,-0.015941,10.000000
6.337000,2,0.368036,-0.062501,0.520942,0.000000,0.000000,10.473258,10.473258,-0.015942,10.000000
6.347000,2,0.367139,-0.062904,0.520942,0.000000,0.000000,10.453538,10.453538,-0.015942,10.000000
6.357000,2,0.366222,-0.063279,0.520940,0.000000,0.000000,10.254996,10.254996,-0.015940,10.000000
6.367000,2,0.365284,-0.063618,0.520942,0.000000,0.000000,10.257109,10.257109,-0.015942,10.000000
6.377000,2,0.364324,-0.063929,0.520950,0.000000,0.000000,10.375952,10.375952,-0.015950,10.000000
6.387000,2,0.363344,-0.064209,0.520949,0.000000,0.000000,10.347289,10.347289,-0.015949,10.000000
6.397000,2,0.362340,-0.064462,0.520949,0.000000,0.000000,10.376349,10.376349,-0.015949,10.000000
6.407000,2,0.361317,-0.064685,0.520945,0.000000,0.000000,10.417279,10.417279,-0.015945,10.000000
6.417000,2,0.360273,-0.064871,0.520947,0.000000,0.000000,10.468541,10.468541,-0.015947,10.000000
6.427000,2,0.359207,-0.065035,0.520951,0.000000,0.000000,10.560932,10.560932,-0.015951,10.000000
6.437000,2,0.358126,-0.065159,0.520951,0.000000,0.000000,10.531404,10.531404,-0.015951,10.000000
6.447000,2,0.357024,-0.065255,0.520952,0.000000,0.000000,10.527392,10.527392,-0.015952,10.000000
6.457000,2,0.355904,-0.065320,0.520953,0.000000,0.000000,10.531819,10.531819,-0.015953,10.000000
6.467000,2,0.354765,-0.065354,0.520954,0.000000,0.000000,10.539119,10.539119,-0.015954,10.000000
6.477000,2,0.353606,-0.065369,0.520954,0.000000,0.000000,10.542532,10.542532,-0.015954,10.000000
6.487000,2,0.352429,-0.065376,0.520954,0.000000,0.000000,10.548379,10.548379,-0.015954,10.000000
6.497000,2,0.351233,-0.065377,0.520954,0.000000,0.000000,10.447121,10.447121,-0.015954,10.000000
6.507000,2,0.350017,-0.065374,0.520953,0.000000,0.000000,10.454981,10.454981,-0.015953,10.000000
6.517000,2,0.348783,-0.065369,0.520953,0.000000,0.000000,10.463777,10.463777,-0.015953,10.000000
6.527000,2,0.347530,-0.065361,0.520952,0.000000,0.000000,10.473122,10.473122,-0.015952,10.000000
6.537000,2,0.346259,-0.065352,0.520951,0.000000,0.000000,10.482911,10.482911,-0.015951,10.000000
6.547000,2,0.344971,-0.065341,0.520950,0.000000,0.000000,10.493028,10.493028,-0.015950,10.000000
6.557000,2,0.343670,-0.065327,0.520951,0.000000,0.000000,10.101281,10.101281,-0.015951,10.000000
6.567000,2,0.342344,-0.065316,0.520950,0.000000,0.000000,9.961059,9.961059,-0.015950,10.000000
6.577000,2,0.341008,-0.065300,0.520949,0.000000,0.000000,10.058879,10.058879,-0.015949,10.000000
6.587000,2,0.339654,-0.065285,0.520944,0.000000,0.000000,9.832630,9.832630,-0.015944,10.000000
6.597000,2,0.338289,-0.065262,0.520949,0.000000,0.000000,9.962580,9.962580,-0.015949,10.000000
6.607000,2,0.336908,-0.065245,0.520942,0.000000,0.000000,10.002809,10.002809,-0.015942,10.000000
6.617000,2,0.335511,-0.065228,0.520944,0.000000,0.000000,10.129047,10.129047,-0.015944,10.000000
6.627000,2,0.334111,-0.065201,0.520945,0.000000,0.000000,9.927912,9.927912,-0.015945,10.000000
6.637000,2,0.332690,-0.065179,0.520943,0.000000,0.000000,10.349116,10.349116,-0.015943,10.000000
6.647000,2,0.331262,-0.065154,0.520942,0.000000,0.000000,10.445529,10.445529,-0.015942,10.000000
6.657000,2,0.329822,-0.065129,0.520938,0.000000,0.000000,10.224883,10.224883,-0.015938,10.000000
6.667000,2,0.328374,-0.065096,0.520943,0.000000,0.000000,10.345555,10.345555,-0.015943,10.000000
6.677000,2,0.326916,-0.065069,0.520936,0.000000,0.000000,10.394029,10.394029,-0.015936,10.000000
6.687000,2,0.325448,-0.065039,0.520934,0.000000,0.000000,10.509561,10.509561,-0.015934,10.000000
6.697000,2,0.323981,-0.065001,0.520935,0.000000,0.000000,10.317978,10.317978,-0.015935,10.000000
6.707000,2,0.322499,-0.064968,0.520934,0.000000,0.000000,10.425793,10.425793,-0.015934,10.000000
6.717000,2,0.321015,-0.064932,0.520932,0.000000,0.000000,10.521307,10.521307,-0.015932,10.000000
6.727000,2,0.319524,-0.064895,0.520929,0.000000,0.000000,10.015221,10.015221,-0.015929,10.000000
6.737000,2,0.318031,-0.064851,0.520933,0.000000,0.000000,10.283235,10.283235,-0.015933,10.000000
6.747000,2,0.316533,-0.064813,0.520927,0.000000,0.000000,10.340602,10.340602,-0.015927,10.000000
6.757000,2,0.315029,-0.064774,0.520928,0.000000,0.000000,10.444028,10.444028,-0.015928,10.000000
6.767000,2,0.313532,-0.064725,0.520929,0.000000,0.000000,10.262046,10.262046,-0.015929,10.000000
6.777000,2,0.312024,-0.064682,0.520928,0.000000,0.000000,10.360786,10.360786,-0.015928,10.000000
6.787000,2,0.310520,-0.064633,0.520927,0.000000,0.000000,10.456352,10.456352,-0.015927,10.000000
6.797000,2,0.309015,-0.064582,0.520923,0.000000,0.000000,10.240948,10.240948,-0.015923,10.000000
6.807000,2,0.307512,-0.064518,0.520928,0.000000,0.000000,10.342109,10.342109,-0.015928,10.000000
6.817000,2,0.306011,-0.064451,0.520922,0.000000,0.000000,10.388651,10.388651,-0.015922,10.000000
6.827000,2,0.304511,-0.064372,0.520924,0.000000,0.000000,10.484867,10.484867,-0.015924,10.000000
6.837000,2,0.303023,-0.064267,0.520927,0.000000,0.000000,10.341740,10.341740,-0.015927,10.000000
6.847000,2,0.301538,-0.064151,0.520922,0.000000,0.000000,10.428884,10.428884,-0.015922,10.000000
6.857000,2,0.300051,-0.064015,0.520924,0.000000,0.000000,9.732543,9.732543,-0.015924,10.000000
6.867000,2,0.298577,-0.063849,0.520929,0.000000,0.000000,9.845906,9.845906,-0.015929,10.000000
6.877000,2,0.297107,-0.063669,0.520929,0.000000,0.000000,10.049313,10.049313,-0.015929,10.000000
6.887000,2,0.295657,-0.063450,0.520931,0.000000,0.000000,9.864579,9.864579,-0.015931,10.000000
6.897000,2,0.294207,-0.063211,0.520933,0.000000,0.000000,10.016978,10.016978,-0.015933,10.000000
6.907000,2,0.292778,-0.062935,0.520932,0.000000,0.000000,9.796266,9.796266,-0.015932,10.000000
6.917000,2,0.291351,-0.062637,0.520932,0.000000,0.000000,9.912754,9.912754,-0.015932,10.000000
6.927000,2,0.289935,-0.062305,0.520938,0.000000,0.000000,9.995669,9.995669,-0.015938,10.000000
6.937000,2,0.288545,-0.061933,0.520936,0.000000,0.000000,9.872965,9.872965,-0.015936,10.000000
6.947000,2,0.287158,-0.061535,0.520937,0.000000,0.000000,9.929779,9.929779,-0.015937,10.000000
6.957000,2,0.285784,-0.061100,0.520944,0.000000,0.000000,10.005276,10.005276,-0.015944,10.000000
6.967000,2,0.284438,-0.060624,0.520943,0.000000,0.000000,9.881112,9.881112,-0.015943,10.000000
6.977000,2,0.283097,-0.060119,0.520945,0.000000,0.000000,9.944149,9.944149,-0.015945,10.000000
6.987000,2,0.281770,-0.059576,0.520952,0.000000,0.000000,10.014597,10.014597,-0.015952,10.000000
6.997000,2,0.280473,-0.058990,0.520951,0.000000,0.000000,9.888966,9.888966,-0.015951,10.000000
7.007000,2,0.279182,-0.058374,0.520953,0.000000,0.000000,9.957300,9.957300,-0.015953,10.000000
7.017000,2,0.277909,-0.057721,0.520960,0.000000,0.000000,10.022116,10.022116,-0.015960,10.000000
7.027000,2,0.276665,-0.057023,0.520960,0.000000,0.000000,9.895225,9.895225,-0.015960,10.000000
7.037000,2,0.275429,-0.056295,0.520962,0.000000,0.000000,9.969105,9.969105,-0.015962,10.000000
7.047000,2,0.274211,-0.055528,0.520966,0.000000,0.000000,10.025982,10.025982,-0.015966,10.000000
7.057000,2,0.273025,-0.054719,0.520966,0.000000,0.000000,9.899399,9.899399,-0.015966,10.000000
7.067000,2,0.271849,-0.053881,0.520968,0.000000,0.000000,9.979542,9.979542,-0.015968,10.000000
7.077000,2,0.270697,-0.053004,0.520973,0.000000,0.000000,10.054902,10.054902,-0.015973,10.000000
7.087000,2,0.269565,-0.052085,0.520977,0.000000,0.000000,9.835538,9.835538,-0.015977,10.000000
7.097000,2,0.268452,-0.051140,0.520981,0.000000,0.000000,9.922604,9.922604,-0.015981,10.000000
7.107000,2,0.267361,-0.050156,0.520983,0.000000,0.000000,10.009805,10.009805,-0.015983,10.000000
7.117000,2,0.266289,-0.049140,0.520986,0.000000,0.000000,10.024722,10.024722,-0.015986,10.000000
7.127000,2,0.265241,-0.048087,0.520992,0.000000,0.000000,10.067272,10.067272,-0.015992,10.000000
7.137000,2,0.264213,-0.047004,0.520995,0.000000,0.000000,10.040720,10.040720,-0.015995,10.000000
7.147000,2,0.263208,-0.045886,0.521000,0.000000,0.000000,10.073402,10.073402,-0.016000,10.000000
7.157000,2,0.262224,-0.044739,0.521003,0.000000,0.000000,10.044120,10.044120,-0.016003,10.000000
7.167000,2,0.261263,-0.043558,0.521008,0.000000,0.000000,10.076974,10.076974,-0.016008,10.000000
7.177000,2,0.260323,-0.042351,0.521011,0.000000,0.000000,10.047254,10.047254,-0.016011,10.000000
7.187000,2,0.259407,-0.041112,0.521016,0.000000,0.000000,10.080573,10.080573,-0.016016,10.000000
7.197000,2,0.258512,-0.039849,0.521020,0.000000,0.000000,10.050478,10.050478,-0.016020,10.000000
7.207000,2,0.257641,-0.038555,0.521025,0.000000,0.000000,10.084343,10.084343,-0.016025,10.000000
7.217000,2,0.256792,-0.037239,0.521029,0.000000,0.000000,10.053310,10.053310,-0.016029,10.000000
7.227000,2,0.255966,-0.035895,0.521034,0.000000,0.000000,10.087646,10.087646,-0.016034,10.000000
7.237000,2,0.255163,-0.034530,0.521037,0.000000,0.000000,10.056044,10.056044,-0.016037,10.000000
7.247000,2,0.254383,-0.033139,0.521043,0.000000,0.000000,10.090770,10.090770,-0.016043,10.000000
7.257000,2,0.253626,-0.031730,0.521047,0.000000,0.000000,10.059090,10.059090,-0.016047,10.000000
7.267000,2,0.252893,-0.030297,0.521052,0.000000,0.000000,10.094233,10.094233,-0.016052,10.000000
7.277000,2,0.252182,-0.028848,0.521056,0.000000,0.000000,10.061696,10.061696,-0.016056,10.000000
7.287000,2,0.251497,-0.027377,0.521061,0.000000,0.000000,10.097164,10.097164,-0.016061,10.000000
7.297000,2,0.250833,-0.025892,0.521065,0.000000,0.000000,10.064792,10.064792,-0.016065,10.000000
7.307000,2,0.250195,-0.024388,0.521071,0.000000,0.000000,10.100637,10.100637,-0.016071,10.000000
7.317000,2,0.249579,-0.022873,0.521075,0.000000,0.000000,10.046030,10.046030,-0.016075,10.000000
7.327000,2,0.248988,-0.021340,0.521080,0.000000,0.000000,10.082039,10.082039,-0.016080,10.000000
7.337000,2,0.248420,-0.019798,0.521084,0.000000,0.000000,10.048980,10.048980,-0.016084,10.000000
7.347000,2,0.247878,-0.018241,0.521090,0.000000,0.000000,10.085321,10.085321,-0.016090,10.000000
7.357000,2,0.247359,-0.016677,0.521093,0.000000,0.000000,10.052589,10.052589,-0.016093,10.000000
7.367000,2,0.246866,-0.015101,0.521099,0.000000,0.000000,10.089177,10.089177,-0.016099,10.000000
7.377000,2,0.246396,-0.013519,0.521103,0.000000,0.000000,10.056674,10.056674,-0.016103,10.000000
7.387000,2,0.245953,-0.011928,0.521109,0.000000,0.000000,10.093508,10.093508,-0.016109,10.000000
7.397000,2,0.245533,-0.010334,0.521112,0.000000,0.000000,10.060760,10.060760,-0.016112,10.000000
7.407000,2,0.245141,-0.008732,0.521118,0.000000,0.000000,10.074628,10.074628,-0.016118,10.000000
7.417000,2,0.244772,-0.007130,0.521122,0.000000,0.000000,10.042180,10.042180,-0.016122,10.000000
7.427000,2,0.244431,-0.005522,0.521127,0.000000,0.000000,10.079420,10.079420,-0.016127,10.000000
7.437000,2,0.244114,-0.003916,0.521131,0.000000,0.000000,10.047522,10.047522,-0.016131,10.000000
7.447000,2,0.243825,-0.002306,0.521137,0.000000,0.000000,10.085027,10.085027,-0.016137,10.000000
7.457000,2,0.243560,-0.000700,0.521140,0.000000,0.000000,10.053585,10.053585,-0.016140,10.000000
7.467000,2,0.243324,0.000906,0.521146,0.000000,0.000000,10.091250,10.091250,-0.016146,10.000000
7.477000,2,0.243114,0.002507,0.521149,0.000000,0.000000,10.051753,10.051753,-0.016149,10.000000
7.487000,2,0.242932,0.004107,0.521155,0.000000,0.000000,10.090346,10.090346,-0.016155,10.000000
7.497000,2,0.242777,0.005699,0.521159,0.000000,0.000000,10.040808,10.040808,-0.016159,10.000000
7.507000,2,0.242650,0.007288,0.521164,0.000000,0.000000,10.078932,10.078932,-0.016164,10.000000
7.517000,2,0.242550,0.008868,0.521168,0.000000,0.000000,10.049726,10.049726,-0.016168,10.000000
7.527000,2,0.242480,0.010442,0.521173,0.000000,0.000000,10.088314,10.088314,-0.016173,10.000000
7.537000,2,0.242427,0.012003,0.521175,0.000000,0.000000,9.989329,9.989329,-0.016175,10.000000
7.547000,2,0.242385,0.013559,0.521174,0.000000,0.000000,10.029411,10.029411,-0.016174,10.000000
7.557000,2,0.242354,0.015099,0.521173,0.000000,0.000000,10.003938,10.003938,-0.016173,10.000000
7.567000,2,0.242335,0.016631,0.521173,0.000000,0.000000,10.043775,10.043775,-0.016173,10.000000
7.577000,2,0.242322,0.018147,0.521171,0.000000,0.000000,10.017235,10.017235,-0.016171,10.000000
7.587000,2,0.242318,0.019654,0.521169,0.000000,0.000000,10.055520,10.055520,-0.016169,10.000000
7.597000,2,0.242320,0.021143,0.521165,0.000000,0.000000,10.028821,10.028821,-0.016165,10.000000
7.607000,2,0.242329,0.022621,0.521162,0.000000,0.000000,10.065815,10.065815,-0.016162,10.000000
7.617000,2,0.242342,0.024081,0.521157,0.000000,0.000000,10.039056,10.039056,-0.016157,10.000000
7.627000,2,0.242362,0.025529,0.521153,0.000000,0.000000,10.074796,10.074796,-0.016153,10.000000
7.637000,2,0.242384,0.026956,0.521146,0.000000,0.000000,10.048066,10.048066,-0.016146,10.000000
7.647000,2,0.242413,0.028370,0.521141,0.000000,0.000000,10.082596,10.082596,-0.016141,10.000000
7.657000,2,0.242444,0.029762,0.521133,0.000000,0.000000,10.043147,10.043147,-0.016133,10.000000
7.667000,2,0.242480,0.031140,0.521127,0.000000,0.000000,10.076641,10.076641,-0.016127,10.000000
7.677000,2,0.242519,0.032495,0.521119,0.000000,0.000000,10.050144,10.050144,-0.016119,10.000000
7.687000,2,0.242567,0.033834,0.521113,0.000000,0.000000,10.081202,10.081202,-0.016113,10.000000
7.697000,2,0.242623,0.035151,0.521105,0.000000,0.000000,10.039485,10.039485,-0.016105,10.000000
7.707000,2,0.242692,0.036449,0.521098,0.000000,0.000000,10.070558,10.070558,-0.016098,10.000000
7.717000,2,0.242771,0.037722,0.521091,0.000000,0.000000,10.045018,10.045018,-0.016091,10.000000
7.727000,2,0.242864,0.038977,0.521085,0.000000,0.000000,10.075845,10.075845,-0.016085,10.000000
7.737000,2,0.242970,0.040205,0.521078,0.000000,0.000000,10.051415,10.051415,-0.016078,10.000000
7.747000,2,0.243092,0.041412,0.521072,0.000000,0.000000,10.070267,10.070267,-0.016072,10.000000
7.757000,2,0.243229,0.042592,0.521065,0.000000,0.000000,10.046989,10.046989,-0.016065,10.000000
7.767000,2,0.243384,0.043750,0.521060,0.000000,0.000000,10.077393,10.077393,-0.016060,10.000000
7.777000,2,0.243554,0.044879,0.521053,0.000000,0.000000,10.013174,10.013174,-0.016053,10.000000
7.787000,2,0.243742,0.045998,0.521048,0.000000,0.000000,10.043436,10.043436,-0.016048,10.000000
7.797000,2,0.243952,0.047064,0.521042,0.000000,0.000000,10.022669,10.022669,-0.016042,10.000000
7.807000,2,0.244182,0.048117,0.521037,0.000000,0.000000,10.052776,10.052776,-0.016037,10.000000
7.817000,2,0.244430,0.049138,0.521032,0.000000,0.000000,10.033242,10.033242,-0.016032,10.000000
7.827000,2,0.244702,0.050135,0.521027,0.000000,0.000000,10.063372,10.063372,-0.016027,10.000000
7.837000,2,0.244994,0.051101,0.521019,0.000000,0.000000,10.045261,10.045261,-0.016019,10.000000
7.847000,2,0.245311,0.052039,0.521014,0.000000,0.000000,10.075286,10.075286,-0.016014,10.000000
